Gender,OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,WorkPhone,Phone,Email,FamilyMembers,Target,AccountLength,Age,EMPLOYED,YearsEmployed
0,1,0,1,67500.0,4.0,3.0,4.0,5.0,1,0,0,3,0,59,37.99122363308188,1,14.702570691096115
1,1,1,1,360000.0,2.0,2.0,4.0,5.0,1,1,0,3,0,24,24.0388399753862,1,4.199952223490026
0,0,1,0,94500.0,4.0,3.0,1.0,5.0,1,0,0,1,0,58,50.55548748809865,1,5.284164140375326
0,1,0,0,135000.0,3.0,3.0,4.0,5.0,1,1,0,2,0,7,34.8809591442392,1,4.533977106974891
1,1,1,0,450000.0,2.0,1.0,4.0,5.0,1,1,0,2,0,16,58.98003311500791,1,15.285745282754117
0,0,1,2,157500.0,4.0,1.0,4.0,5.0,0,0,1,4,0,1,38.08431253503667,1,6.784538207176196
0,0,1,0,225000.0,2.0,3.0,3.0,5.0,1,1,0,2,0,17,34.924765686335576,1,3.200615481916454
1,1,1,0,112500.0,3.0,1.0,4.0,5.0,1,1,0,2,0,56,30.481139572434458,1,5.451176582117759
0,0,1,1,112500.0,4.0,1.0,4.0,5.0,0,0,0,3,0,5,40.75924951179662,1,7.115825181780037
1,1,1,0,360000.0,3.0,3.0,4.0,5.0,1,1,0,2,0,14,51.11675880870847,1,14.869583132838548
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,13,57.416687143943506,0,0.0
0,0,0,0,157500.0,2.0,1.0,4.0,5.0,1,1,0,2,0,4,28.542700084669832,1,4.199952223490026
0,0,1,0,112500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,21,57.61107867449617,0,0.0
0,0,1,0,112500.0,4.0,1.0,0.0,5.0,1,0,0,1,0,45,56.33795104482025,1,35.62019454211554
0,0,1,0,90000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,3,33.27106872219739,1,1.0376674659079008
1,0,0,0,180000.0,3.0,0.0,4.0,1.0,1,0,0,2,0,4,44.449950683416276,1,11.288398316459828
0,1,0,0,360000.0,2.0,2.0,4.0,5.0,1,1,0,2,0,20,44.31031733048408,1,4.621590191167643
0,1,0,0,72000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,9,41.57514635834162,1,0.621505315992331
1,1,0,2,202500.0,3.0,1.0,4.0,5.0,0,0,0,4,0,39,43.543702843797504,1,10.368460932435937
0,0,0,0,67500.0,1.0,0.0,4.0,5.0,0,1,0,2,0,5,62.459915302788765,0,0.0
0,0,0,0,135000.0,3.0,1.0,2.0,5.0,1,1,0,1,1,47,43.49989630170113,1,1.3689544405117424
1,0,0,0,180000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,40,39.32184734925929,1,0.7885177577347637
0,0,0,0,144000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,6,56.74589946809275,0,0.0
0,0,0,2,112500.0,3.0,1.0,4.0,2.0,0,1,0,4,0,33,34.117082566433645,1,1.9548669410507682
1,0,0,1,121500.0,3.0,1.0,4.0,5.0,1,0,0,3,0,47,36.723571821168,1,3.6222534495940706
0,0,0,0,27000.0,3.0,3.0,3.0,5.0,1,0,0,2,1,16,40.7099671519382,1,13.872984300146
1,0,0,0,270000.0,3.0,3.0,4.0,3.0,1,1,0,2,0,3,47.36582364170629,1,1.1170668234575818
0,0,0,0,94500.0,1.0,1.0,4.0,5.0,0,1,1,2,0,42,58.11211599972347,0,0.0
1,0,0,0,270000.0,3.0,1.0,3.0,5.0,1,0,0,2,0,13,56.86636745885778,1,1.705717232877631
0,0,0,0,270000.0,4.0,3.0,4.0,5.0,0,1,0,2,0,53,31.351794596599927,1,6.039826991537808
1,1,0,0,162000.0,1.0,3.0,4.0,5.0,0,0,0,2,0,43,54.90328679116394,0,0.0
0,0,0,0,990000.0,4.0,3.0,4.0,5.0,1,1,0,2,0,41,61.97256752196658,1,6.453251232572354
0,1,0,2,112500.0,3.0,1.0,0.0,5.0,1,1,0,3,1,52,44.841471653402635,1,6.039826991537808
0,1,0,0,180000.0,1.0,3.0,1.0,5.0,0,0,0,1,0,22,64.62286331879731,0,0.0
0,0,0,0,135000.0,3.0,3.0,4.0,5.0,0,1,0,2,0,54,46.18852282286619,1,2.620178799139475
0,0,0,0,216000.0,3.0,1.0,1.0,5.0,1,0,0,1,0,43,54.927927971093155,1,1.535966882254175
0,0,0,0,112500.0,2.0,1.0,4.0,5.0,0,1,0,2,0,27,48.986665699272194,1,1.286817174081038
0,0,0,2,72000.0,2.0,1.0,4.0,5.0,1,0,0,4,0,44,33.996614575668616,1,6.2013636155181935
1,1,0,2,157500.0,3.0,1.0,4.0,5.0,1,1,0,4,0,4,26.03477554965232,1,7.288313441284517
0,0,0,0,67500.0,2.0,1.0,4.0,5.0,0,0,0,2,0,29,46.81824186550159,1,15.118732841011685
0,0,0,0,162000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,38,58.16413626846292,0,0.0
1,0,0,0,135000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,8,36.214320769297636,1,1.3689544405117424
0,0,0,0,121500.0,3.0,1.0,0.0,5.0,0,1,0,1,0,41,32.750866034802925,1,1.0404053747889244
1,0,0,0,225000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,35,57.90403492476568,1,32.537309142083096
0,0,0,0,112500.0,3.0,1.0,3.0,5.0,1,0,0,2,0,43,43.070044607380446,1,12.2877350580334
1,0,0,0,117000.0,3.0,3.0,0.0,5.0,1,0,0,1,1,19,22.363239740199827,1,2.201278740342882
0,0,0,0,270000.0,2.0,1.0,4.0,5.0,1,1,0,2,0,40,54.183216755454765,1,1.7878544993083356
0,0,0,0,121500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,7,26.784962583052753,1,4.621590191167643
0,0,0,0,112500.0,3.0,3.0,0.0,4.0,1,1,0,1,0,6,35.01237877052833,1,1.4538296158234705
1,0,0,0,180000.0,3.0,2.0,3.0,0.0,1,0,1,2,1,4,21.09558792828595,1,0.7885177577347637
1,1,0,0,270000.0,3.0,1.0,3.0,5.0,1,0,0,2,0,51,50.38299922859417,1,1.9548669410507682
0,0,0,0,270000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,58,48.67454408683552,1,4.706465366479371
0,0,0,0,157500.0,2.0,3.0,4.0,5.0,1,1,0,2,0,33,46.15019209853186,1,3.455241007851638
1,0,0,0,225000.0,3.0,3.0,1.0,5.0,1,1,0,1,0,14,43.078258334023516,1,8.20277500754636
0,1,0,0,216000.0,2.0,3.0,4.0,2.0,0,0,1,2,0,46,29.188846580591374,1,4.369702574113482
0,0,0,0,135000.0,2.0,1.0,4.0,5.0,0,1,0,2,0,49,41.6654973514154,1,6.2013636155181935
1,0,0,1,157500.0,3.0,3.0,4.0,5.0,0,1,0,3,0,20,33.80769886287799,1,1.0404053747889244
1,1,0,1,180000.0,3.0,1.0,3.0,5.0,0,0,0,3,0,5,54.7581776204697,1,20.706804867180615
0,0,0,0,135000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,51,37.142471879964596,1,5.202026873944622
1,1,0,0,180000.0,3.0,3.0,4.0,5.0,1,0,1,2,0,8,28.671381802077935,1,8.20277500754636
0,0,0,0,157500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,27,58.18877744839212,0,0.0
0,0,0,0,162000.0,2.0,1.0,4.0,5.0,1,0,0,2,0,43,37.25472614408656,1,11.039248608286691
0,0,0,0,90000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,40,60.91299678501049,0,0.0
1,0,0,0,180000.0,3.0,1.0,4.0,5.0,0,1,0,2,0,33,36.34026457782472,1,4.20269013237105
1,1,0,0,180000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,49,46.26518427153485,1,2.7871912408819077
0,0,0,0,112500.0,1.0,1.0,0.0,5.0,0,0,0,1,0,50,60.562544448239485,0,0.0
1,0,0,0,112500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,28,51.92170401972937,1,0.7063804913040591
1,0,0,0,126000.0,3.0,0.0,4.0,5.0,1,1,0,2,0,11,53.454932993102524,1,15.203608016323413
1,1,0,0,315000.0,2.0,3.0,4.0,5.0,1,1,0,2,0,40,38.15823607482431,1,13.287071799606974
0,0,0,0,94500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,43,46.06531692322014,1,0.5366301406806031
1,1,0,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,1,7,39.048056461156946,1,5.1171516986328935
0,0,0,0,157500.0,2.0,1.0,4.0,2.0,1,1,0,2,0,28,29.881537527490316,1,3.6222534495940706
0,1,0,0,112500.0,2.0,1.0,1.0,5.0,1,1,0,1,1,31,48.2994505701353,1,28.62209944221951
1,1,0,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,7,42.92767334556722,1,10.039911866713119
0,0,0,0,60750.0,1.0,1.0,4.0,5.0,0,0,0,2,0,53,62.227193047901764,0,0.0
0,0,0,0,76500.0,4.0,1.0,3.0,5.0,1,1,0,2,0,53,47.38772691275448,1,17.04074487549017
1,0,0,0,270000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,17,43.06730669849942,1,19.874480567349476
0,0,0,0,76500.0,3.0,1.0,2.0,5.0,0,0,0,1,1,48,53.961446136091865,1,8.95569994982782
0,0,0,0,450000.0,1.0,1.0,4.0,2.0,0,0,0,2,0,52,58.60767750718872,0,0.0
0,1,0,0,202500.0,2.0,3.0,0.0,5.0,1,0,0,1,0,18,25.637778761903913,1,3.2882285661092054
0,0,0,0,67500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,48,50.777258107461556,1,15.203608016323413
0,0,0,0,171000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,26,57.43311459722965,0,0.0
0,1,0,0,270000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,18,38.08157462615565,1,18.45350585809829
0,0,0,0,112500.0,4.0,1.0,0.0,5.0,1,1,0,1,0,20,52.25846681209526,1,15.956532958604871
1,0,0,1,90000.0,3.0,1.0,4.0,5.0,1,1,0,3,0,58,29.432520471002462,1,5.1171516986328935
1,1,0,0,157500.0,3.0,3.0,4.0,5.0,0,1,0,2,0,45,56.170938603077815,1,6.2013636155181935
0,0,0,0,225000.0,4.0,1.0,4.0,0.0,0,1,0,2,0,29,33.59140406127714,1,0.5366301406806031
0,1,0,0,112500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,13,28.03071112391844,1,9.453999366174093
0,1,0,1,225000.0,2.0,1.0,0.0,5.0,1,0,0,2,0,8,34.80703560445156,1,4.955615074652508
0,1,0,2,135000.0,4.0,3.0,4.0,5.0,1,0,0,4,0,7,36.94808034941193,1,6.453251232572354
0,0,0,1,157500.0,3.0,1.0,4.0,5.0,1,1,0,3,1,10,26.05667882070051,1,4.955615074652508
0,0,0,0,450000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,25,30.34150621950226,1,9.202111749119933
0,1,0,0,675000.0,2.0,3.0,0.0,5.0,0,0,0,1,0,13,45.1754965368875,1,4.20269013237105
1,0,0,0,270000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,12,46.11186137419753,1,25.706226483929502
1,1,0,0,202500.0,3.0,0.0,4.0,3.0,1,1,0,2,0,15,40.321184090832865,1,2.3682911820853145
0,1,0,0,202500.0,3.0,3.0,4.0,5.0,0,0,0,2,0,57,37.36971831708955,1,3.455241007851638
0,0,0,0,121500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,57,56.79244391907015,0,0.0
0,1,0,0,135000.0,3.0,1.0,4.0,5.0,1,1,0,2,0,3,56.10796669881428,1,20.87381730892305
0,0,0,0,112500.0,3.0,1.0,1.0,5.0,1,1,0,1,1,20,37.33138759275522,1,0.9555301994771963
0,0,0,0,157500.0,2.0,3.0,3.0,5.0,1,1,0,2,0,39,27.907505224272384,1,0.2874804325074659
1,0,0,0,247500.0,3.0,1.0,0.0,5.0,0,0,0,1,0,3,22.842373794378936,1,0.3696176989381705
0,1,0,0,180000.0,1.0,1.0,2.0,5.0,0,1,0,1,0,6,55.83965162847397,0,0.0
0,0,0,0,81000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,49,62.39968130740625,0,0.0
1,0,0,0,47250.0,1.0,3.0,4.0,5.0,0,0,0,2,0,29,57.54263095247058,0,0.0
0,0,0,0,67500.0,4.0,1.0,4.0,4.0,0,0,0,2,0,43,49.88743772112892,1,20.454917250126456
0,1,1,0,90000.0,1.0,1.0,2.0,5.0,0,0,0,1,1,39,62.61323820012608,0,0.0
0,1,1,0,270000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,9,51.83682884441764,0,0.0
1,1,1,0,225000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,27,62.199813959091536,1,2.872066416193636
1,0,0,1,270000.0,1.0,1.0,4.0,5.0,0,0,0,3,0,6,51.96824847070677,0,0.0
0,1,1,0,270000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,56,47.87507469357666,0,0.0
0,0,1,1,166500.0,2.0,3.0,4.0,5.0,0,0,0,3,0,15,25.169596343248898,1,2.201278740342882
0,0,1,1,112500.0,3.0,1.0,4.0,5.0,1,1,0,3,0,3,30.08688069356708,1,0.3696176989381705
0,0,1,0,351000.0,4.0,1.0,0.0,5.0,0,0,0,1,1,8,47.73544134064446,1,11.45541075820226
0,1,1,0,157500.0,2.0,1.0,0.0,5.0,0,0,0,1,0,40,51.489114416527656,1,0.8733929330464917
0,0,1,0,90000.0,3.0,1.0,4.0,5.0,1,0,0,2,0,31,54.48164882348633,1,8.621675066342954
0,0,0,0,61875.0,1.0,1.0,4.0,5.0,0,0,0,2,0,20,59.22096909653798,0,0.0
0,0,0,0,292500.0,3.0,1.0,1.0,2.0,0,0,0,1,1,31,28.364736007403305,1,8.788687508085387
0,0,1,2,54000.0,1.0,3.0,4.0,5.0,0,0,0,4,0,17,60.472193455165716,0,0.0
0,0,1,0,90000.0,1.0,3.0,4.0,5.0,0,0,0,2,1,3,59.93008749672306,0,0.0
0,0,1,0,112500.0,1.0,1.0,0.0,5.0,0,1,0,1,0,43,55.1195815927648,0,0.0
1,0,1,1,157500.0,3.0,1.0,4.0,1.0,0,0,0,3,0,6,30.987652715423803,1,9.117236573808205
0,0,1,2,112500.0,3.0,1.0,3.0,5.0,0,0,0,4,0,31,37.104141155630266,1,6.620263674314787
1,0,1,0,229500.0,3.0,1.0,0.0,5.0,1,1,0,1,0,26,45.12347626814805,1,3.5373782742823425
0,0,1,0,67500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,12,57.47144532156398,0,0.0
0,0,0,0,135000.0,3.0,0.0,4.0,3.0,0,0,0,2,0,28,52.07228900818566,1,0.11773008188400985
1,1,0,2,135000.0,3.0,1.0,4.0,0.0,0,0,0,4,0,59,45.517735147015436,1,1.535966882254175
1,1,1,0,450000.0,3.0,1.0,4.0,5.0,1,0,0,2,1,22,60.056031305250144,1,11.2035231411481
1,1,1,2,292500.0,3.0,1.0,4.0,5.0,1,0,0,4,0,3,24.044315793148247,1,2.7871912408819077
0,0,0,1,225000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,34,30.390788579360684,1,8.536799891031226
0,1,1,1,355500.0,2.0,1.0,4.0,5.0,0,0,0,3,0,44,41.670973169177444,1,0.7885177577347637
1,1,1,2,270000.0,3.0,1.0,3.0,5.0,1,1,0,4,0,35,43.49168257505806,1,0.8733929330464917
0,0,1,1,112500.0,3.0,1.0,1.0,5.0,0,1,0,2,0,8,49.26045658737454,1,25.788363750360205
0,0,1,0,184500.0,1.0,1.0,3.0,5.0,0,0,0,2,0,7,56.11618042545735,0,0.0
0,1,1,2,144000.0,3.0,1.0,4.0,5.0,1,1,0,4,0,50,30.352457855026355,1,8.041238383565975
0,0,1,1,391500.0,3.0,3.0,4.0,5.0,0,0,0,3,0,16,38.51142632047634,1,8.287650182858089
1,0,1,0,157500.0,2.0,3.0,0.0,5.0,0,0,1,1,0,18,27.217552186254466,1,0.8733929330464917
1,0,1,1,157500.0,2.0,1.0,4.0,5.0,0,1,1,3,0,60,29.229915213806727,1,6.368376057260626
0,0,0,1,157500.0,3.0,1.0,3.0,0.0,0,0,0,3,0,46,31.978775730354304,1,10.116573315381777
0,0,1,0,153000.0,1.0,1.0,0.0,5.0,0,0,1,1,0,4,60.31339474006635,0,0.0
0,0,1,1,90000.0,3.0,1.0,3.0,5.0,0,0,0,3,1,27,31.507855402818265,1,3.2033533907974774
1,0,1,0,135000.0,2.0,1.0,4.0,5.0,0,0,1,2,0,47,54.55009654551191,1,13.202196624295246
0,0,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,8,53.98608731602108,1,3.5373782742823425
0,0,0,0,157500.0,2.0,3.0,0.0,3.0,0,0,0,1,0,14,32.26625616286177,1,3.874141066648231
0,0,1,2,117000.0,3.0,1.0,4.0,5.0,0,0,0,4,0,10,27.310641088209263,1,1.1170668234575818
0,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,57,55.642522189040285,1,4.7886026329100755
1,1,1,1,270000.0,2.0,1.0,4.0,5.0,0,1,0,3,0,37,33.99113875790657,1,10.039911866713119
1,0,0,0,135000.0,3.0,1.0,4.0,5.0,0,1,0,2,0,15,57.45775577715886,1,3.455241007851638
1,1,1,0,103500.0,1.0,1.0,4.0,5.0,0,1,0,2,0,8,59.19085209884672,0,0.0
0,1,1,0,180000.0,3.0,2.0,0.0,5.0,0,0,0,1,0,21,26.78222467417173,1,4.695513730955277
0,0,0,0,144000.0,3.0,1.0,4.0,5.0,0,1,0,2,0,34,43.10289951395272,1,5.618189023860191
0,0,1,0,247500.0,2.0,1.0,3.0,5.0,0,0,0,2,0,19,58.70076640914352,1,11.115910056955348
1,0,1,0,90000.0,4.0,1.0,1.0,5.0,0,0,0,1,0,32,53.00591593661467,1,2.365553273204291
1,0,1,0,79650.0,1.0,1.0,4.0,5.0,0,1,0,2,0,30,44.028312715738664,0,0.0
1,1,1,0,184500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,34,33.67080341882682,1,3.285490657228182
0,0,1,2,90000.0,3.0,1.0,1.0,5.0,1,1,0,3,0,8,37.21639541975223,1,12.865433831929357
0,0,0,0,33300.0,1.0,1.0,4.0,1.0,0,0,0,2,0,41,53.676703612465424,0,0.0
0,0,0,0,135000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,12,62.29290286104633,0,0.0
1,1,1,1,202500.0,2.0,1.0,4.0,5.0,0,1,0,3,0,28,27.540625434215237,1,4.451839840544187
0,0,1,0,180000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,24,46.63480197047302,1,4.199952223490026
0,0,1,2,198000.0,2.0,2.0,1.0,5.0,0,0,0,3,0,38,42.837322352493445,1,7.696261864557016
0,0,1,1,135000.0,3.0,3.0,4.0,5.0,0,0,0,3,0,6,37.23282287303837,1,1.4510917069424472
0,1,1,0,225000.0,3.0,3.0,4.0,5.0,0,0,0,2,0,24,46.78538695892931,1,5.451176582117759
0,0,1,0,175500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,13,56.86636745885778,0,0.0
0,0,1,3,135000.0,3.0,1.0,0.0,2.0,0,1,0,4,1,31,37.895396822246056,1,12.11524679852892
0,1,1,0,112500.0,3.0,1.0,2.0,5.0,0,0,0,1,1,13,58.068309457627095,1,2.2834160067735865
0,0,1,0,202500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,11,45.95306265909817,1,4.115077048178298
0,1,1,0,292500.0,2.0,3.0,4.0,5.0,0,0,0,2,0,48,50.40216459076134,1,9.533398723723774
0,0,1,0,135000.0,1.0,0.0,4.0,5.0,0,1,0,2,0,38,53.361844091147724,0,0.0
0,0,1,1,315000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,48,46.27339799817792,1,2.6174408902584516
1,1,1,0,135000.0,3.0,1.0,3.0,3.0,0,0,0,2,0,23,30.2292519553803,1,2.365553273204291
1,0,1,1,135000.0,3.0,1.0,4.0,5.0,1,0,0,3,0,6,28.520796813621644,1,3.200615481916454
1,1,1,1,135000.0,3.0,1.0,4.0,5.0,0,0,0,3,0,39,44.51292258767982,1,13.864770573502929
0,0,1,0,180000.0,1.0,2.0,0.0,5.0,0,1,0,1,0,39,53.463146719745595,0,0.0
0,0,1,0,144000.0,3.0,3.0,0.0,5.0,0,0,0,1,0,10,36.113018140699765,1,13.533483598899087
1,0,1,0,450000.0,2.0,3.0,4.0,5.0,0,1,0,2,0,60,51.267343797164756,1,9.864685698327616
0,0,1,1,112500.0,2.0,1.0,3.0,5.0,0,1,0,3,0,16,40.887931229204725,1,3.696176989381705
0,0,1,0,90000.0,1.0,1.0,1.0,5.0,0,0,0,1,0,34,68.36558475915642,0,0.0
0,0,1,0,121500.0,3.0,1.0,2.0,5.0,1,1,0,1,0,18,47.72722761400139,1,6.617525765433763
0,1,1,0,112500.0,3.0,1.0,4.0,5.0,1,1,0,2,0,28,40.772939056201736,1,2.450428448516019
1,1,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,31,51.88337329539504,1,5.533313848548463
0,1,1,3,225000.0,2.0,1.0,4.0,5.0,0,0,0,5,0,13,38.24311125013604,1,6.8666754736069
1,1,1,1,292500.0,2.0,3.0,4.0,5.0,1,1,1,3,0,32,28.468776544882196,1,2.031528389719426
0,0,1,0,202500.0,3.0,3.0,4.0,5.0,1,1,0,2,0,44,35.130108852412334,1,2.1985408314618584
0,0,1,0,126000.0,4.0,3.0,4.0,5.0,0,0,0,2,0,32,51.713622944771586,1,20.115416548879544
1,0,1,0,180000.0,2.0,1.0,4.0,5.0,1,0,0,2,0,48,35.852916797002536,1,1.366216531630719
0,1,1,1,63000.0,3.0,1.0,3.0,5.0,1,1,0,3,0,24,37.424476494710014,1,3.4525030989706145
0,1,1,1,135000.0,2.0,3.0,3.0,5.0,0,1,0,3,0,49,30.28674804188179,1,0.366879790057147
0,0,1,2,54000.0,2.0,3.0,4.0,5.0,1,1,0,4,0,12,35.84196516147844,1,0.8651792064034213
0,0,1,0,67500.0,1.0,1.0,4.0,5.0,0,0,0,2,1,45,60.294229377899185,0,0.0
1,1,1,1,225000.0,3.0,1.0,4.0,5.0,1,1,1,3,0,19,27.47491562107067,1,3.0336030401740213
0,0,1,0,67500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,10,54.11750694231021,1,15.781306790219368
1,0,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,48,34.618119891660946,1,7.696261864557016
0,0,1,0,157500.0,2.0,1.0,2.0,5.0,0,0,0,1,0,22,46.19673654950926,1,4.451839840544187
0,0,1,0,135000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,14,63.932910280779396,0,0.0
0,0,1,0,135000.0,3.0,1.0,4.0,5.0,0,1,0,2,0,37,66.93913423214319,1,8.36704954040777
1,1,1,1,315000.0,1.0,1.0,4.0,5.0,0,0,0,3,0,40,68.47510111439736,0,0.0
0,0,1,3,135000.0,2.0,1.0,4.0,5.0,0,0,0,5,0,45,35.1958186655569,1,2.1136656561501304
1,0,1,1,81000.0,3.0,1.0,4.0,5.0,0,1,0,3,1,37,43.95712708483205,1,10.031698140070048
0,0,1,0,292500.0,1.0,1.0,3.0,5.0,0,1,0,2,0,13,56.10796669881428,0,0.0
0,1,0,0,225000.0,2.0,3.0,4.0,0.0,0,0,0,2,1,18,32.38398624474578,1,0.45175496536887505
1,0,1,0,90000.0,3.0,1.0,0.0,5.0,1,1,0,1,0,37,28.93695896353721,1,0.6187674071113076
0,0,1,2,202500.0,4.0,1.0,4.0,4.0,0,0,0,4,0,58,38.41833741852154,1,4.865264081578733
1,0,1,2,135000.0,2.0,1.0,4.0,5.0,1,1,0,4,0,33,33.99935248454964,1,0.6187674071113076
1,1,1,0,112500.0,3.0,1.0,0.0,5.0,1,0,0,1,0,31,24.241445232581935,1,0.5338922317995796
0,0,1,2,180000.0,3.0,1.0,4.0,5.0,1,0,0,4,0,18,36.581200559354784,1,18.03186789042067
0,0,1,0,157500.0,3.0,1.0,1.0,5.0,0,0,0,1,0,17,50.760830654175415,1,4.199952223490026
1,1,1,1,225000.0,2.0,1.0,4.0,5.0,0,0,0,3,1,23,30.92194290227924,1,2.948727864862293
1,1,0,0,220500.0,3.0,1.0,4.0,5.0,0,1,0,2,0,49,62.005422428538864,1,10.532735465297346
0,0,0,0,45000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,4,53.16471465171403,0,0.0
0,1,1,0,126000.0,3.0,0.0,4.0,0.0,0,1,0,2,1,59,32.08555417671422,1,0.7803040310916932
0,0,1,0,112500.0,4.0,1.0,4.0,5.0,0,0,1,2,0,39,47.89424005574382,1,10.113835406500753
0,0,1,0,180000.0,2.0,1.0,4.0,5.0,0,1,0,2,0,48,28.578292900123138,1,6.19862570663717
1,0,1,0,157500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,14,30.26210686195258,1,4.451839840544187
0,0,1,1,157500.0,4.0,1.0,0.0,5.0,0,0,0,2,0,7,34.7057329758537,1,3.696176989381705
0,1,1,0,67500.0,4.0,3.0,3.0,5.0,0,0,0,2,1,9,32.72896276375474,1,1.5332289733731517
0,0,1,2,112500.0,3.0,1.0,4.0,5.0,1,0,0,4,0,3,39.99537293399107,1,3.4525030989706145
1,1,1,1,225000.0,3.0,3.0,0.0,5.0,0,0,0,2,0,10,28.255219652162364,1,0.6817393113748478
0,0,1,2,157500.0,3.0,1.0,4.0,5.0,0,1,0,4,1,23,30.689220647392244,1,2.0178388453143086
0,0,1,0,90000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,39,60.29970519566123,0,0.0
0,0,1,0,144000.0,4.0,3.0,0.0,5.0,0,0,0,1,0,11,35.031544132695494,1,2.099976111745013
1,1,0,0,162000.0,3.0,1.0,4.0,5.0,0,0,0,2,0,17,42.670309910751016,1,0.6050778627061902
0,0,1,0,216000.0,1.0,1.0,4.0,5.0,0,0,0,2,0,53,63.28128796709581,0,0.0
0,0,1,0,135000.0,2.0,2.0,0.0,5.0,1,0,0,1,0,36,30.464712119148317,1,1.3525269872256016
0,0,0,1,225000.0,2.0,1.0,3.0,5.0,0,0,0,3,0,0,40.42522462831175,1,9.018671854091359
0,1,1,0,225000.0,3.0,3.0,4.0,5.0,1,1,0,2,0,40,44.88254028661799,1,8.101472378948491
1,0,1,0,112500.0,2.0,3.0,4.0,5.0,0,0,0,2,1,49,55.04018223521512,1,1.5195394289680342
0,1,1,0,112500.0,3.0,3.0,4.0,5.0,0,1,0,2,0,5,39.34101271142646,1,1.100639370171441
0,1,1,0,112500.0,4.0,1.0,4.0,5.0,0,0,0,2,0,4,41.1069639396866,1,2.7680258787147434
0,0,1,0,387000.0,2.0,1.0,4.0,5.0,0,0,0,2,0,42,54.982686148713626,1,13.632048318615931
0,0,1,0,157500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,16,53.52885653289015,0,0.0
0,0,0,0,126000.0,3.0,1.0,4.0,2.0,0,0,0,2,0,47,42.010473870424356,1,12.213811518245766
0,0,1,0,162000.0,2.0,0.0,4.0,5.0,0,0,0,2,1,53,28.408542549499682,1,8.465614260124616
0,0,1,0,225000.0,1.0,1.0,4.0,5.0,0,1,0,2,0,11,61.66592172729195,0,0.0
0,0,1,0,130500.0,3.0,1.0,0.0,5.0,1,0,0,1,0,50,57.52072768142239,1,5.8782903675574225
0,0,1,0,121500.0,3.0,1.0,4.0,5.0,0,0,0,2,0,30,27.713113693719716,1,0.632456951516425
1,1,0,2,234000.0,4.0,1.0,4.0,5.0,0,1,0,4,0,16,28.18129611237473,1,8.879038501159162
0,0,1,0,67500.0,1.0,1.0,4.0,5.0,0,0,0,2,0,13,62.54479047810049,0,0.0
